f_X1,f_X2,f_X3,f_X4,f_X5,n_label
0.7015813,0.7457855,0.57657194,0.94569695,0.8729477,0.0
0.8358056,0.8830278,0.981219,0.9157094,1.0494846,0.0
0.9111262,0.93551177,0.6043593,1.1194446,0.9474609,1.0
0.7259485,0.89603484,0.67199963,0.75677407,0.90928435,0.0
0.95050216,0.9355272,1.1167034,0.8018536,0.7121701,0.0
0.78092945,1.1345413,1.0330172,1.1934646,1.1789505,0.0
0.43517384,1.339621,0.834223,0.95585144,0.8670174,1.0
0.8278451,0.6863702,0.9367923,0.959263,0.8220267,1.0
3.6912735,1.0939987,0.84090716,1.4085797,1.2361832,1.0
0.9974668,0.8506715,0.53927106,0.73815155,0.66977024,1.0
0.84289026,1.0647931,0.82689095,0.8908555,0.8213013,1.0
0.7168089,0.73147726,0.3749595,0.8177099,0.77254677,0.0
0.94850206,1.3470951,3.748378,2.699672,1.9328442,1.0
0.8684366,1.1560267,1.4477743,1.0338303,0.87965816,1.0
1.1559852,0.9457985,1.3480256,0.82464916,0.74333125,1.0
0.6494214,0.7607136,2.0950701,1.4726893,1.2722127,0.0
0.8131328,1.1035581,0.8311891,0.7717054,0.7218409,0.0
1.23494,0.87909853,0.93424034,0.8664925,0.7724686,1.0
0.92114496,0.7832492,0.6554923,0.75636655,0.68881255,1.0
1.0630789,1.1946174,1.3481915,1.1291618,1.0724375,1.0
1.0305983,0.59637123,0.22001441,0.47761786,0.49232796,0.0
1.3734075,0.9540106,0.90898913,1.0177807,0.99593973,1.0
1.3788239,1.0236564,2.8716009,2.0698469,1.6362422,0.0
0.8635264,0.9191288,0.9597997,0.8531584,0.7334767,1.0
0.90058637,1.9729743,0.87232107,1.2194248,1.2108684,1.0
2.9166634,1.4260441,0.98881173,1.8130014,1.379862,1.0
0.8495611,2.1084797,1.7048928,1.951357,1.6051574,0.0
1.2246659,1.2640531,0.40724805,1.0655669,1.0634198,1.0
0.7906255,0.95855457,1.8696104,1.0610845,0.9748737,0.0
1.2922747,0.8945287,0.60522366,0.9476719,0.9670468,0.0
1.0105734,0.7048434,0.23814063,0.7230715,0.7259587,1.0
1.2228984,0.69485885,0.8958894,0.8691308,0.77522546,1.0
0.91188335,0.6846899,0.87240005,0.95029825,0.8644677,1.0
0.9414618,0.69071954,1.0167493,0.72967464,0.67021996,0.0
0.552281,1.2137719,1.392073,1.0515398,0.90316826,1.0
0.73738,0.6767289,0.69993246,0.77017653,0.71830577,1.0
0.8525225,0.8722697,1.488369,0.9484482,0.85937625,1.0
0.8071691,0.66574544,0.7170726,0.67492545,0.661081,0.0
0.9515842,1.9960272,0.8462876,1.23706,1.2614686,1.0
4.259602,0.98281664,0.6838518,1.4620231,1.1784031,1.0
0.9135539,1.275718,0.75247014,0.98005384,0.9274839,1.0
0.9525079,2.1725519,1.6142932,1.4276723,1.3385766,0.0
0.82879835,1.4780619,1.5977646,1.3413681,1.0425787,1.0
2.039084,0.75878227,0.7607408,1.4725138,1.2649862,1.0
0.820359,1.0203674,0.66765493,1.5974936,1.4144819,1.0
0.93409765,0.95934355,1.9844103,1.8339887,1.5737734,0.0
0.9651813,1.1096184,0.8739961,0.92867166,0.81497604,1.0
0.45136622,0.801958,0.61239296,0.71974915,0.77258,1.0
1.0189444,1.552226,0.6427742,0.99017566,0.9436931,0.0
1.0130719,0.96544486,1.4779556,0.89600116,0.83308375,0.0
5.7494345,0.57449645,0.9526652,1.9092312,1.6935295,1.0
0.7803445,1.1790234,0.7545252,0.8474506,0.80108976,1.0
0.9096301,1.3012607,1.6547617,1.1305509,1.1564631,1.0
1.5665411,1.8291031,1.4016409,1.2798522,1.1365937,0.0
0.94832754,0.70180035,0.7278076,0.7625384,0.70640796,0.0
0.91848004,0.6583582,0.60470307,0.7918299,0.7088795,1.0
0.77838546,1.6197304,1.9166286,1.2823238,1.1136936,0.0
0.84110457,0.5520531,0.906927,0.94128895,0.7954527,1.0
1.0661634,0.798413,0.37381938,0.63315046,0.7163583,0.0
0.79769427,0.8798208,0.7723211,0.8336585,0.7936969,1.0
1.6295999,1.3899533,0.9698812,0.9872756,1.2231963,1.0
0.8449919,0.8374955,0.6607574,0.99628496,1.6062758,0.0
1.4836066,1.4942759,0.73969835,0.93811226,0.90690476,1.0
0.9741281,1.1855704,1.1886172,1.1367791,1.1186562,1.0
0.88993245,1.5363605,1.6283411,1.2176582,1.0403477,0.0
0.9110041,0.7709184,1.1203061,0.7116618,0.66680604,0.0
0.85122937,0.7018772,0.8664744,0.93663996,0.82619727,1.0
1.9485663,0.82160944,1.345679,1.191665,1.2036749,0.0
1.0543611,1.2664506,0.51676613,1.455081,1.2306674,0.0
1.0682262,1.1951554,0.7371898,0.9667316,0.89468634,1.0
1.2345182,1.2323015,0.7473646,0.91220254,0.85555947,0.0
1.8116041,1.76291,0.9751195,1.2032324,1.239861,1.0
0.90295595,0.9754038,0.40949503,0.66925627,0.702648,0.0
0.885548,0.81883794,1.4119675,1.1322254,1.1374091,0.0
1.1013714,1.3314191,0.51259845,0.9092668,0.90177613,1.0
0.7986898,1.4129552,1.3298614,1.0515873,0.9842883,1.0
0.62380785,1.0693371,0.89344805,0.99856925,0.9560504,1.0
0.88923234,0.80511373,1.6709743,1.1129634,0.89892143,0.0
0.8503946,1.6371533,2.0354183,1.4503071,1.3036398,1.0
0.87857157,1.0532103,1.5366671,0.9179699,0.8065078,1.0
1.4794787,0.84114814,1.5330564,0.9885189,0.8455603,0.0
0.9438415,1.4301424,0.3762647,1.2585349,1.158041,0.0
0.7685241,0.98438424,0.846019,0.72758955,0.7001062,0.0
0.6084411,0.99888194,1.6520911,1.0538062,0.9787471,0.0
0.6422272,0.7049817,1.8483729,1.0609953,0.85047776,1.0
0.8650635,0.9096566,0.997242,1.0977496,0.9069478,0.0
0.92965394,0.8207693,0.6471411,0.86539495,0.7772179,1.0
1.1646402,1.2303087,0.9806185,1.5357162,1.3018253,1.0
0.4012463,0.68539166,0.86523396,0.8689612,0.7574463,1.0
1.1805475,0.65515643,1.042672,0.80550015,0.7008961,0.0
0.88943875,1.3203075,1.6894466,1.1072437,0.9372564,1.0
0.9134114,0.6725282,0.25453654,0.610697,0.6148664,0.0
0.91784835,1.4696809,1.4502393,1.430031,1.199651,1.0
0.9158117,0.76042163,0.43218085,0.7382051,0.6775795,0.0
0.9048272,1.0532359,0.76343894,0.7433597,0.9506812,0.0
0.70180476,1.0920776,0.8916387,0.9971148,0.8154179,1.0
0.60478073,0.6789523,0.9057734,0.70259,0.6713325,0.0
0.518252,0.77141017,0.71931326,0.6406042,0.6136541,0.0
1.0617812,0.6222367,0.7485055,1.1240965,1.0730749,0.0
0.97303116,2.3904133,0.5365097,1.5581487,2.057154,0.0
0.7923907,0.5870373,0.60510594,0.820952,0.7245352,1.0
0.8170373,0.9476991,1.6632708,0.91450477,0.7610127,0.0
0.89326215,1.0127343,0.8727635,0.92517674,0.9746117,1.0
0.9418289,0.8133103,0.5767102,0.86125463,0.7313611,0.0
1.0127195,0.61960864,1.0239627,0.742039,0.68249506,0.0
0.78402424,0.7246792,0.92999756,0.95731485,0.8053268,1.0
0.83339953,1.4477499,0.56842536,0.9525915,0.9282035,1.0
0.80528414,0.76444817,0.7898959,0.8797255,0.8438377,1.0
2.6013231,0.8562043,0.8678729,1.6347625,1.2496315,1.0
0.9625449,0.770903,0.7334314,0.67362565,0.6653709,0.0
1.1766475,0.6834912,0.61747164,0.6231744,0.6273781,1.0
0.92515314,0.9001434,0.8726766,0.8242148,0.757984,1.0
1.5986521,1.0804691,1.8058581,1.3154434,1.0367422,0.0
0.24257617,1.0640862,0.5897783,0.97759706,0.8442072,1.0
0.8843496,0.81668633,0.80207425,0.733345,0.65767103,1.0
0.77901715,0.6184406,0.22607596,0.7156802,0.80457014,0.0
0.7800651,0.5580673,1.1071986,0.85755754,0.76212525,1.0
0.99776554,0.829094,0.89611065,1.003239,0.8471069,1.0
1.0388781,0.567473,0.49062213,0.7384966,0.8064413,1.0
1.0404882,1.2845703,0.68045986,0.92792207,0.9903809,1.0
2.75092,0.7456318,0.76160914,1.260025,1.0279102,1.0
0.7796774,1.1483475,1.1667238,0.9256943,0.80862147,1.0
0.9850762,1.0447011,1.2742945,1.0927823,1.1017567,0.0
0.8567815,0.7179682,0.8499457,0.95584244,0.82788664,1.0
0.9444961,0.74140036,0.7221671,0.8501424,0.7838736,1.0
0.79732025,0.7120718,1.2709523,1.1470823,1.0134706,0.0
1.407206,0.722087,0.97866696,1.0864112,0.84868675,1.0
0.97833353,0.8868853,1.093222,0.84055007,0.7600057,0.0
2.2935772,1.4771756,1.0385715,1.1504731,1.1516511,1.0
0.6546041,0.5393432,0.6266075,0.5664533,0.59267217,0.0
1.0167722,1.1126153,0.60019004,0.8073948,0.79345834,1.0
0.987074,1.2515994,1.311879,0.94591403,0.88671863,0.0
0.76214296,0.796579,0.6029095,0.67469347,0.9913605,0.0
2.7178624,1.0935479,1.6465368,2.0902302,1.6916133,1.0
1.0405657,1.1053357,1.4543556,1.2809943,1.1242677,0.0
0.90606326,0.8370755,0.7548736,1.0433395,0.90586066,1.0
0.9084259,0.59790295,0.54567236,0.60900754,0.5713715,1.0
0.8002018,0.5984101,1.4237477,1.2454268,1.1507517,0.0
0.76226723,0.82454485,0.7861509,0.85786086,0.79049027,1.0
0.8911059,0.58181196,0.82095736,0.90475184,0.802697,1.0
0.8859208,1.1802683,0.94477224,0.9102306,1.0248679,1.0
2.5762594,1.0590299,0.98888284,1.3450176,1.2265809,0.0
0.93640447,0.8585147,1.1277804,1.0992099,0.9431632,0.0
0.9945498,0.93162864,1.5882521,0.94127405,0.8767038,0.0
0.4665106,0.79259336,0.54216754,0.7652599,0.7331814,1.0
1.0346087,0.7871989,0.7879578,0.91724414,0.82731575,1.0
0.8952999,0.94223815,1.7877494,1.1856599,1.107865,0.0
1.0114332,1.0205774,0.3013319,0.6926467,0.8733348,0.0
0.68746316,0.78841305,0.9317436,0.9038149,0.7551743,1.0
1.1123434,0.9170182,1.106124,0.9101919,0.81079566,0.0
0.85692173,1.1669692,2.660252,1.7361052,1.7373744,0.0
0.5349438,0.8129415,0.5751537,0.7034674,0.6475095,0.0
1.295707,2.1346323,0.56893176,1.4138592,1.4091088,0.0
1.6518474,0.8084231,1.5244998,1.183099,0.9631577,0.0
1.5676928,1.0052549,0.7105085,1.0524082,0.965551,0.0
1.523198,0.6045883,0.39614254,0.95080096,0.93985486,0.0
0.8455267,0.930768,0.7670007,1.2326579,1.3131679,0.0
0.8995167,0.90282774,1.167601,0.96213627,0.8708771,1.0
1.1776853,1.046361,1.0199254,0.85614467,0.7873442,0.0
0.7316854,1.1063807,0.9224996,0.9198942,0.9054794,1.0
1.1373628,0.784699,1.2444054,1.2832935,1.4473518,0.0
0.46691883,0.78593874,0.3346444,0.6259287,0.51089907,0.0
1.3297223,1.1945047,0.9519304,0.8927978,0.8345912,0.0
0.7342681,1.3556863,1.2168155,1.1749403,0.9223846,1.0
2.647517,1.4340205,1.0141894,1.3111544,1.1431907,1.0
0.8710079,1.1447204,0.87976366,0.852748,0.9147063,1.0
0.9458109,1.0714324,2.3168006,1.2329731,1.016828,1.0
1.1920645,0.77061105,0.52310425,0.70217067,0.7028924,1.0
0.7227796,1.2064667,0.8059536,0.9093918,0.7555927,1.0
1.105699,1.2196376,1.0532908,1.0678482,0.98721534,1.0
0.8856404,0.6774256,0.99003637,1.0512483,0.8801626,1.0
1.250528,1.1841462,0.43181348,0.7789926,0.92048997,1.0
0.9623157,0.45334163,0.7056653,0.70140916,0.69098485,1.0
1.1533854,0.79969877,0.945823,1.0550436,0.95222396,0.0
0.63370454,1.7871261,0.748737,1.5319655,1.6655145,1.0
0.72514683,0.9415722,1.0612075,0.7856789,0.6922636,0.0
0.8526376,0.7739256,0.62068653,0.7314563,0.99249065,0.0
1.0130297,0.6409865,0.17429908,0.58979315,0.61863613,0.0
1.3287987,0.8544984,0.7883449,0.75329703,0.7202082,0.0
0.89782,0.98681754,0.64796674,1.1919209,1.001962,1.0
0.89220625,1.1685573,1.0962638,1.0026888,0.9250516,1.0
0.9416009,1.1476251,0.9485172,1.9920048,1.7517828,1.0
0.7712095,0.59848696,0.9209905,1.0714175,0.89373213,1.0
0.8973582,1.0069454,0.6597927,0.81363505,0.76081914,1.0
1.0441942,0.59112024,0.42312643,0.58455825,0.62402093,1.0
1.0828882,0.94083446,2.0009391,1.5641212,1.3295412,0.0
0.46565992,1.3575511,1.4194021,1.1080765,1.1457111,0.0
0.53987336,0.91496384,1.0450977,0.9962612,0.91870284,1.0
1.0508034,0.55962473,0.47787088,0.7239192,0.94434226,0.0
0.7977661,0.9357577,0.66733575,0.7693675,0.87264264,1.0
0.9293392,1.4622526,1.3712858,1.2662385,0.99615675,1.0
0.8896713,1.0986708,1.3416417,0.9003914,0.8142839,1.0
0.6759484,0.6940136,0.93493557,0.9258163,0.80526817,1.0
0.8972202,0.8880021,3.277825,1.5330511,1.1869789,1.0
1.3031759,0.9450865,1.0666987,1.297844,1.6526135,0.0
0.7837631,1.0274575,0.8005415,0.8699309,0.8318265,1.0
0.95697224,1.4624985,0.46414152,0.9798961,1.1835572,0.0
0.9741007,0.7000637,1.6707215,0.9684419,0.8276246,1.0
0.83228993,0.841686,1.4142982,0.94619066,0.84662586,0.0
0.7843105,1.302895,1.4609607,1.2238626,1.2190708,0.0
0.2888703,1.4218537,1.1346067,1.1931434,0.9395421,0.0
0.97483736,0.7041979,0.2837793,0.9177051,1.0061013,0.0
1.0224851,0.50939065,0.61037904,0.57436806,0.5547068,1.0
0.56753945,1.0422575,0.959934,0.96961087,1.1328728,0.0
0.5753197,1.0073398,0.7945685,0.85740286,0.89861053,1.0
1.0152681,0.58934265,0.6193157,0.6839616,0.6670309,1.0
0.85999715,1.5135585,1.8223474,1.5034056,1.4137409,0.0
0.41338944,0.87270004,0.69583976,0.8205683,0.7850175,1.0
0.871268,0.80945283,0.7450544,0.90738106,0.7620666,1.0
0.8848353,0.91650593,0.5986447,0.8781342,0.73561376,0.0
1.4849637,0.69155455,0.2980001,0.6787564,0.9838797,0.0
0.9195052,1.2566147,0.8474412,1.0921814,0.97169447,0.0
0.6836009,0.9850809,0.89781725,0.8868134,0.78124774,1.0
0.8840553,1.0003061,0.75820464,1.1666805,1.0039407,1.0
0.86000854,0.80767,0.94824857,1.0688357,0.92154384,1.0
0.75757945,0.655597,0.58959097,0.6632392,0.6825616,0.0
0.8619916,0.74315745,0.3748781,0.5925771,0.6820239,0.0
0.83194333,1.1852989,0.823944,0.86360437,0.7532151,1.0
0.99822956,2.901647,1.1468532,1.8636429,1.577371,0.0
0.86508864,1.5564319,0.98930156,1.1114881,1.0463738,0.0
0.82853615,0.86827385,1.1375695,0.9134816,0.98047554,0.0
0.68571734,0.8097704,0.8467775,0.8187391,0.80531704,0.0
0.7523146,1.0161768,0.8984572,0.86456513,0.72590196,0.0
0.8292659,0.85195744,0.8948544,0.8601482,0.83446026,0.0
0.8425699,0.6408943,0.35156575,0.64426863,0.6879463,0.0
0.9751932,0.5709924,0.32775956,0.7945485,0.804967,0.0
1.0940039,0.6599975,0.91563374,1.0261922,0.8834592,1.0
0.7630928,0.7717842,1.9215825,1.0261773,0.82663524,1.0
0.5412086,0.80524695,0.7518096,0.79911417,0.7065038,0.0
0.9440491,1.3052309,0.850886,0.8926253,0.79387677,1.0
1.2690808,0.84306407,0.75195736,0.9393883,0.94201744,0.0
0.9749343,0.94270945,0.78045034,0.83528847,0.7430164,1.0
0.8433852,0.94478935,1.5597377,1.1926377,0.9525016,1.0
0.9720881,1.4078733,0.4240224,1.6892558,1.5934376,0.0
0.87076735,1.0127189,0.89921564,0.97297484,0.81941646,1.0
1.1132455,1.4581493,1.3158057,1.0004252,1.0230573,1.0
0.9132232,1.1606578,0.80705976,0.86391675,1.2078632,1.0
1.8932501,1.1117598,0.6713897,1.2121735,1.7658957,1.0
0.92951244,1.1583884,0.99983346,0.97480404,0.87603897,0.0
0.908459,0.5003144,0.2828857,0.41761002,0.46441653,1.0
2.241625,1.1061964,1.1805978,1.1294444,1.3807808,0.0
1.1472505,0.82040554,0.42261603,0.85915476,0.7867674,1.0
0.8767221,1.141032,2.5110123,1.5655996,1.1963096,0.0
1.7096951,1.0834968,2.235129,1.9215658,1.4362068,0.0
1.0101275,0.63661665,0.2549537,0.6801514,0.6752313,0.0
0.91555625,1.3823458,1.8076122,1.1600744,0.9447255,0.0
0.70580155,1.648772,0.77499163,1.3075494,1.1916677,0.0
1.37993,0.7991814,0.99327576,1.0900995,0.8837662,0.0
1.0858849,0.62313324,1.1261529,1.068333,0.9073232,0.0
0.92870635,0.8130183,0.845142,0.7525356,0.8542964,1.0
0.9530131,0.5857412,0.96824574,0.6852376,0.6640804,0.0
0.9182429,0.9957826,1.0023302,0.9675555,0.85298246,1.0
0.74882305,1.2438996,0.17707704,0.9633051,0.7954351,0.0
0.8445552,0.8415785,1.0229673,1.0896562,0.89492095,0.0
0.88977855,0.96751446,0.37599924,0.82123756,1.0376788,0.0
2.3127117,0.5788817,1.0301176,1.1316751,1.0090771,0.0
0.84977317,1.1778605,1.3140359,1.2550966,1.0514009,0.0
0.7462494,0.7315951,0.6191877,0.6802198,0.6622346,0.0
0.8430123,0.88704926,0.7111754,0.71364874,0.72169423,0.0
0.6532437,0.71930015,0.64620954,0.8477213,0.8849687,1.0
4.242737,0.601448,1.3949804,1.6591493,1.5809826,0.0
0.97640646,1.0029035,1.150298,1.0585563,0.9301353,1.0
1.021826,1.0362124,0.39614254,1.8560761,1.672088,1.0
0.6019812,1.117313,0.8081817,1.1242689,1.0249265,1.0
0.9057873,1.0785173,0.8198829,0.8125999,0.7342705,1.0
1.1111028,0.8315581,1.3429768,1.028423,0.8446296,0.0
1.1703417,0.98789847,1.0750104,0.9065305,0.93429804,0.0
1.5517969,1.3288014,0.95415056,0.98588955,0.88332623,0.0
0.76768255,1.0672522,0.82231635,0.7652034,0.8304344,0.0
0.9039468,1.9563762,0.7932332,1.2758576,1.2355478,1.0
0.45643944,0.8877818,1.5322584,0.8377988,0.720656,1.0
6.01906,0.9294207,0.8573173,2.0880115,2.0468497,1.0
0.9684026,0.81766987,0.5170245,0.6616122,0.7543042,0.0
0.8723216,0.5646452,0.9408297,1.0128641,0.86031276,1.0
3.1547368,1.884041,0.76074314,1.3720753,1.4105343,0.0
1.3097099,0.5542713,0.9267661,0.7940488,0.9154063,0.0
1.2396153,0.9504245,1.8601056,1.1399498,0.9488393,0.0
0.9544202,0.8887603,0.7517235,0.7118314,0.71681,1.0
0.9075798,1.5085688,0.5969696,1.1287543,1.0996294,0.0
0.75009793,0.909508,1.5791659,1.0455375,1.0606532,0.0
0.89952695,0.8977766,0.31180692,0.6612612,0.70019215,0.0
0.8916703,1.2911634,1.164243,1.564508,1.2382909,0.0
0.9464574,1.2896266,0.7199675,0.922595,0.96136874,1.0
0.8829823,1.3502202,1.6040537,1.1206045,0.9528457,0.0
0.8189222,0.9146924,0.98692346,1.0101544,0.82319206,1.0
1.0350946,1.7974794,0.89008224,1.5089022,1.200044,1.0
0.8699429,0.6204488,0.7519084,0.7946526,0.7492459,1.0
0.90629476,0.9945634,1.4967992,0.9251648,0.82031196,1.0
0.89050835,1.1867179,0.7321838,1.3850049,1.112583,1.0
0.83091366,1.650222,0.781344,1.0844928,1.0401033,1.0
1.0481488,1.3912443,0.6456304,1.086551,1.0555617,0.0
0.8823221,1.131155,0.91508067,0.9344895,0.8676001,1.0
0.48646483,0.81855106,0.9825068,0.7945247,0.698669,1.0
0.5663866,0.7433522,0.4877154,0.7114685,0.94319254,0.0
1.0725524,0.89171106,0.41831005,0.7309893,0.68766284,0.0
1.0212137,0.684321,0.2428693,0.72603697,0.74172986,1.0
4.338203,2.4929478,1.5711229,1.9025655,1.8373882,0.0
0.7141954,0.6283227,1.2080851,0.817466,0.7014455,0.0
0.7705025,1.5208944,0.86861557,1.1377666,1.1174067,1.0
0.85107774,1.0410689,0.92856747,0.8432567,0.80514497,1.0
0.6957201,0.63780516,0.654688,0.7401712,0.62929034,1.0
0.9819939,1.759447,0.73383117,1.1856718,1.1149783,1.0
1.0457577,0.9341901,1.4502867,0.90042406,0.8383864,0.0
0.81306446,0.5846603,0.6630906,0.7085715,0.63978624,0.0
0.9390284,0.7754573,0.8519289,1.3160918,1.1874951,1.0
0.77956456,1.2419785,1.8654071,1.139126,0.9150993,0.0
0.8059022,0.61683714,0.73726016,0.85487163,0.66233045,1.0
1.4449388,0.86171657,2.7699401,1.656526,1.2876282,0.0
0.9756071,0.91753554,1.0954185,1.0321945,0.9662295,0.0
0.8004447,0.8635762,2.1470344,1.2876301,1.2913647,0.0
0.814215,0.6255717,1.3921915,1.0763638,1.1620747,0.0
0.5875165,0.63079196,0.6113026,0.62840337,0.6150619,0.0
0.88608164,1.4777341,0.89355075,0.98945874,0.9920663,1.0
3.582568,1.6017696,0.91311336,2.1607733,1.798187,1.0
0.768767,0.8652616,0.80159235,0.8725573,0.8024506,1.0
0.7740386,0.81136876,0.5127533,0.75172657,0.8615231,0.0
0.9056858,1.0017098,0.5613311,0.8753383,0.7622132,1.0
0.55174506,0.5315564,0.24293883,0.42223513,0.47245464,0.0
1.1777537,0.95441526,1.6772791,1.1484536,0.9742519,0.0
1.0252618,0.8276032,1.0441021,0.90137887,0.7522668,0.0
1.2091577,1.1747764,0.83108634,0.8619685,0.85783935,1.0
0.8463443,0.6341372,0.85139954,0.9694026,1.0177156,1.0
0.9402234,0.5910947,0.71628094,0.81407523,0.74868864,1.0
0.8736477,0.61246735,1.1605296,0.803082,0.70455635,0.0
2.863411,1.2477674,0.93639725,2.6464725,1.9621282,1.0
0.8641638,1.5290449,0.8965215,1.309929,1.0639068,1.0
0.9057303,0.93077826,0.7916846,0.9382253,0.82281274,1.0
0.8480205,1.0250242,0.88190484,0.9507176,0.81442463,1.0
1.9332064,1.4913098,2.2198567,1.3813792,1.1753275,0.0
0.70617104,0.98640263,1.6552199,1.0841805,0.9158912,1.0
1.8101104,0.7221382,0.8571988,0.9324728,0.80530727,1.0
1.6443328,2.041867,0.5180003,1.3369629,1.2704238,0.0
0.82794994,0.85150146,1.1659259,1.0531073,0.90223366,1.0
0.79515135,1.028062,0.8865427,0.9705567,0.82927686,1.0
1.3915497,0.6979172,0.672943,0.79644024,0.7697742,0.0
0.9164366,0.66013587,0.8278391,0.8959209,1.1095192,0.0
0.7431785,0.67206705,0.59807104,0.54087967,0.5114485,1.0
0.85910773,0.71259433,0.31850132,0.6597324,0.609245,1.0
0.5282388,1.2489252,0.7756474,1.0943557,0.87593144,1.0
1.0750772,1.3280227,0.6389692,1.2882488,1.2161964,0.0
3.0640707,0.95326775,0.5929489,2.0052137,1.5374779,1.0
0.9008463,0.94931805,0.9812111,0.87616813,0.8698036,0.0
0.9195189,1.1273845,0.8626346,0.85740876,0.79541755,1.0
1.4430116,1.5150441,0.9558413,1.3378226,1.5562621,1.0
0.87447906,0.7675322,1.1270772,1.0738832,0.88741666,0.0
1.1636252,0.4953857,0.41165674,0.5594754,0.6149055,1.0
0.81593233,0.678317,0.8033858,0.8485362,0.8036805,1.0
0.89140004,0.5475757,0.24453005,0.6882387,0.7978205,0.0
0.65207714,0.81806946,0.72525716,0.789852,0.73055553,1.0
0.87990576,1.2862455,1.103256,1.0244046,0.8776032,1.0
0.83601993,1.2847956,0.9739106,1.0647964,0.85523695,1.0
0.9106598,1.0997466,1.6545167,1.0389582,0.9239723,0.0
1.6620988,0.671022,0.5935841,0.9813179,0.92130727,0.0
0.79211015,1.1049975,0.62577474,0.88801503,0.9593548,0.0
1.0705763,1.1146593,0.68184966,0.8679321,1.0981708,0.0
0.9411618,1.400235,1.0798537,1.0362277,0.98991364,0.0
1.0008227,0.87244385,1.2253485,1.7062455,1.6379589,0.0
0.9607728,1.220949,3.2129586,1.6020267,1.244016,0.0
2.7861438,0.9507268,1.9807838,1.8470402,1.5652679,1.0
9.221142,1.6667227,1.1927336,3.0166326,2.4969323,1.0
1.4267052,0.6232869,0.7212458,0.8043758,0.8422207,1.0
0.8291074,0.50401986,0.1599171,0.39640576,0.543247,0.0
0.8642014,1.1501815,0.4465668,0.84075826,0.8753781,0.0
0.92027026,0.63957256,0.97468495,0.8655467,0.9194849,1.0
0.88702357,0.8104774,0.6419928,0.655485,0.596526,1.0
0.8964334,0.6636041,0.942394,0.97953624,0.83659345,1.0
0.9053631,0.74184597,0.9669816,1.1042366,1.3248838,0.0
0.86900216,1.3565778,0.71551293,0.90713125,0.89820975,0.0
0.51529974,0.86024624,0.6246291,0.7009482,0.7360342,1.0
0.4370474,1.1255455,0.8566299,0.8321356,0.81243026,1.0
0.98863167,1.3960086,1.183774,1.8871197,2.0275316,0.0
1.062617,0.9622123,1.8683858,1.1794077,0.9613041,1.0
0.7899185,1.3322337,0.92136186,0.98343265,0.8492597,1.0
0.86684585,1.1759189,1.1271247,1.0851173,1.0857509,0.0
0.96821904,1.2470912,0.7735892,0.86072224,0.78774893,1.0
1.019209,0.8271063,0.64984477,0.8562875,0.746444,1.0
1.1820071,1.5202591,0.5515767,1.0114632,0.9445808,1.0
0.78415084,1.0622624,0.58181417,0.90085244,0.78339654,1.0
2.3321085,0.90709513,1.0951576,1.5078225,1.1751281,0.0
0.8869871,0.6197726,0.7047227,0.9167533,0.7811871,1.0
0.7286875,0.60054636,1.5070703,0.9313307,0.80239195,1.0
0.9922909,1.8926831,0.51329136,1.7039433,2.0069818,0.0
0.9256868,1.0553362,0.8273097,0.82172537,0.776862,1.0
0.64594,0.774986,0.49566606,0.68417275,0.62787086,0.0
1.2592286,1.1019546,1.8283284,1.9167682,1.5920786,0.0
1.0223471,0.5218639,0.85617954,0.68895257,0.69955873,1.0
0.7808508,0.90988195,0.9818511,0.8500324,0.8055008,1.0
1.041267,0.91134715,1.7819343,1.1641135,1.037976,0.0
1.6257001,1.0762888,0.88730115,0.91935587,0.89968204,0.0
0.9309675,0.6283688,0.515393,0.4942208,0.5053011,1.0
0.2813169,0.7486492,0.90735364,0.9402866,0.82131505,1.0
0.7220383,0.6587015,1.0241761,1.0115435,0.9470992,0.0
0.75724304,1.4817351,0.93816704,1.0572982,1.0172306,1.0
0.7396401,1.7770032,1.4538342,1.2584277,1.094712,0.0
0.670492,1.747024,0.41724187,1.1156284,1.1874696,0.0
0.5364969,1.5615804,0.654398,1.0128403,1.6766418,0.0
0.18222433,0.95767343,0.64682347,0.9316609,0.70934474,1.0
0.6664656,0.9157938,1.8648384,0.9912939,0.77441597,1.0
1.0083807,0.81887376,0.48354372,0.90057284,0.8309271,1.0
0.69514996,0.5770016,0.7581177,0.73825866,0.6747561,0.0
0.78945786,1.0391991,0.9140773,0.9477849,0.8223181,1.0
0.85296947,0.7040083,0.35668236,0.4803037,0.8072997,0.0
0.7919437,0.8218707,0.76906836,0.8228972,0.76883376,1.0
1.2244949,0.7866969,0.8727082,1.0801919,0.9743692,0.0
0.6947121,0.84400165,1.0717869,0.7329643,0.65173095,0.0
0.82489973,1.3584628,1.8026347,1.5902869,1.331391,0.0
1.6412882,1.5879736,1.5422372,1.4388559,1.3224417,1.0
0.719825,0.60774404,0.9654646,0.69746816,0.66313994,1.0
0.9016663,1.2971983,1.213663,1.1546907,0.9213014,1.0
0.84591895,0.66097605,0.70355654,0.82749265,0.74539006,1.0
1.0299381,0.9068799,1.4718561,1.2017184,1.075171,1.0
2.5360065,0.83437055,1.448343,1.3470609,1.0961627,1.0
0.92721134,0.65346587,0.44011888,0.840327,0.76169896,0.0
1.1859982,0.842854,0.9662547,0.89200366,0.8102873,1.0
1.0375541,0.6589627,0.90435916,0.9331213,0.82042146,1.0
